user_id,product_id
7,2762
7,2858
7,3114
7,3408
7,3869
7,3916
7,4018
7,4306
7,4370
7,4886
7,4896
7,4963
7,4993
7,4995
7,5445
7,5618
7,5816
7,5952
7,5989
7,5991
7,6333
7,6365
7,6539
7,6863
7,7143
7,7153
7,7445
7,8207
7,8528
7,8636
7,8798
7,8908
7,8949
7,8957
7,8961
7,8984
7,34319
7,42002
7,45499
7,45517
7,48783
7,49272
8,2
8,11
8,21
8,34
8,47
8,50
8,150
8,185
8,186
8,231
8,253
8,296
8,318
8,357
8,364
8,377
8,380
8,454
8,480
8,527
8,590
8,593
9,223
9,922
9,923
9,1095
9,1198
9,1270
9,1674
9,2012
9,2300
9,4993
9,5218
9,5445
9,5447
9,5451
9,5481
9,5890
9,5893
9,5902
9,5952
9,5956
9,5965
9,6001
10,588
10,912
10,1907
10,3578
10,4306
10,4447
10,4993
10,4995
10,5952
10,6535
10,6942
10,7149
10,7153
10,7154
10,7169
10,7375
10,7458
10,8533
10,8869
10,31685
10,33794
10,40819
10,49272
10,49286
10,51705
10,58559
10,63992
10,68954
10,69406
10,71579
10,79091
10,81845
10,88163
10,91529
10,92259
10,94070
10,95167
10,95449
10,96079
10,103335
10,103339
10,104374
10,106696
10,109853
10,112006
10,113275
10,113394
10,136020
10,137595
10,140110
11,6
11,36
11,110
11,150
11,170
11,292
11,318
11,349
11,356
11,380
11,457
11,474
11,480
11,511
11,529
11,589
11,593
11,648
11,733
11,736
11,780
11,1101
11,1210
11,1358
11,1408
11,1518
11,1552
11,1584
11,1586
11,1597
11,1604
11,1608
11,1693
11,1704
11,1721
11,1784
11,1840
11,1917
11,1918
11,1923
11,2028
12,39
12,168
12,222
12,256
12,261
12,830
12,838
12,920
12,1357
12,1721
12,2072
12,2485
12,2572
12,2581
12,2694
12,2717
12,3668
12,3967
12,4018
12,5620
12,6942
12,8533
12,40629
12,63992
13,47
13,1198
13,1590
13,1639
13,1721
13,2571
13,3300
13,3578
13,3624
13,3753
13,3793
13,3798
13,3827
13,3863
13,3897
13,3996
13,4011
13,4148
14,25
14,32
14,47
14,95
14,110
14,150
14,266
14,282
14,288
14,337
14,339
14,356
14,376
14,383
14,434
14,477
14,509
14,539
14,553
14,590
14,593
15,260
15,296
15,318
15,356
15,527
15,589
15,858
15,1196
15,1198
15,1200
15,1210
15,1214
15,1240
15,1270
15,1653
15,2001
15,2011
15,2012
15,2150
15,2329
15,2571
15,2858
15,2916
15,3147
15,3156
15,3499
15,3510
15,3555
15,3578
15,3949
15,4018
15,4370
15,4720
15,4995
15,5445
15,5989
15,33493
15,48304
15,48780
15,64614
15,69757
15,71057
15,84152
15,84954
15,97938
15,101864
15,104841
15,105504
15,109487
15,111759
15,112556
15,122886
15,134130
15,134853
15,152077
15,166528
16,50
16,111
16,293
16,318
16,319
16,527
16,541
16,608
16,678
16,745
16,750
16,849
16,913
16,1089
16,1136
16,1147
16,1148
16,1193
16,1197
16,1199
16,1203
16,1207
16,1208
16,1214
16,1222
16,1223
16,1230
16,1247
16,1252
16,1260
16,1261
16,1267
16,1276
16,1299
16,2019
16,3000
16,3108
16,3683
16,3741
16,3949
16,4226
16,4973
16,5618
16,5782
16,5971
16,27611
16,27773
16,48394
16,58559
16,60069
16,68954
16,78499
16,91529
17,1
17,47
17,50
17,110
17,111
17,260
17,296
17,318
17,356
17,480
17,527
17,589
17,590
17,592
17,593
17,750
17,780
17,858
17,904
17,1032
17,1036
17,1089
17,1090
17,1093
17,1193
17,1196
17,1198
17,1201
17,1206
17,1210
17,1213
17,1221
17,1222
17,1228
17,1234
17,1240
17,1252
17,1258
17,1259
17,1263
17,1270
17,1291
17,1405
17,1732
17,1967
17,2005
17,2028
17,2194
17,2329
17,2502
17,2571
17,2762
17,2858
17,2959
17,3039
17,3147
17,3263
17,3508
17,3681
17,3949
17,4226
17,4571
17,4993
17,5618
17,5782
17,5952
17,5971
17,6016
17,6350
17,7099
17,7153
17,7482
17,27773
17,31658
17,33794
17,48394
17,48516
17,58559
17,68157
17,68358
17,78499
17,79132
17,80463
17,82459
18,6
18,16
18,32
18,36
18,47
18,50
18,110
18,111
18,163
18,165
18,180
18,223
18,235
18,260
18,288
18,293
18,296
18,318
18,329
18,337
18,356
18,431
18,508
18,527
18,541
18,555
18,589
18,590
18,593
18,608
18,745
18,778
18,780
18,858
18,904
18,908
18,913
18,919
18,923
18,924
18,1036
18,1080
18,1086
18,1089
18,1095
18,1136
18,1148
18,1193
18,1196
18,1198
18,1201
18,1203
18,1206
18,1207
18,1209
18,1210
18,1212
18,1213
18,1214
18,1219
18,1221
18,1222
18,1223
18,1227
18,1234
18,1240
18,1245
18,1246
18,1247
18,1252
18,1260
18,1270
18,1276
18,1291
18,1356
18,1371
18,1374
18,1466
18,1617
18,1704
18,1721
18,1729
18,1732
18,1892
18,1954
18,1961
18,2000
18,2019
18,2028
18,2115
18,2268
18,2291
18,2324
18,2329
18,2409
18,2420
18,2542
18,2571
18,2762
18,2951
18,2959
18,2997
18,3052
18,3081
18,3147
18,3275
18,3462
18,3578
18,3681
18,3793
18,3896
18,3949
18,4007
18,4011
18,4226
18,4239
18,4262
18,4306
18,4327
18,4383
18,4886
18,4963
18,4973
18,4993
18,4995
18,5008
18,5120
18,5218
18,5349
18,5418
18,5445
18,5464
18,5608
18,5679
18,5956
18,5989
18,5995
18,6300
18,6333
18,6377
18,6440
18,6539
18,6787
18,6807
18,6870
18,7147
18,7153
18,7254
18,7361
18,7843
18,8117
18,8665
18,8798
18,8950
18,8958
18,27716
18,27878
18,30793
18,30812
18,33794
18,36529
18,37729
18,37733
18,37741
18,38038
18,38061
18,40819
18,44191
18,44199
18,44555
18,44665
18,45499
18,45722
18,47491
18,48394
18,48516
18,48780
18,51357
18,51540
18,52604
18,54286
18,55118
18,55276
18,55290
18,55765
18,56757
18,57669
18,58299
18,58559
18,59315
18,59784
18,64197
18,65596
18,66934
18,67255
18,68073
18,68159
18,68319
18,68954
18,69640
18,69757
18,71108
18,71899
18,72998
18,73017
18,73323
18,74458
18,74510
18,74948
18,76251
18,77561
18,78499
18,79132
18,79702
18,80489
18,81788
18,84392
18,85354
18,86628
18,87232
18,88140
18,89745
18,90600
18,91500
18,91529
18,91542
18,96432
18,96488
18,96655
18,98124
18,98809
18,99114
18,99813
18,102445
18,102903
18,103772
18,106487
18,106839
18,109374
18,109487
18,111362
18,112334
18,112421
18,112552
18,112852
18,114066
18,115713
18,116797
18,117176
18,119145
18,122886
18,122900
18,122918
18,122924
18,134130
18,140289
18,141688
18,142488
18,144210
18,148626
18,150548
18,155168
18,157108
18,157110
18,158238
18,161582
18,166635
18,168252
18,171023
18,177593
18,180777
18,185135
19,1
19,32
19,34
19,235
19,260
19,293
19,353
19,357
19,367
19,377
19,457
19,541
19,551
19,589
19,592
19,674
19,720
19,724
19,745
19,783
19,818
19,837
19,852
19,903
19,904
19,910
19,913
19,931
19,933
19,1073
19,1079
19,1086
19,1097
19,1148
19,1193
19,1196
19,1197
19,1198
19,1214
19,1219
19,1234
19,1240
19,1256
19,1265
19,1269
19,1270
19,1278
19,1285
19,1291
19,1297
19,1372
19,1374
19,1376
19,1527
19,1566
19,1573
19,1617
19,1625
19,1653
19,1658
19,1923
19,1967
19,2005
19,2037
19,2041
19,2081
19,2094
19,2137
19,2140
19,2174
19,2186
19,2253
19,2359
19,2371
19,2396
19,2423
19,2491
19,2571
19,2606
19,2700
19,2716
19,2723
19,2762
19,2763
19,2858
19,2918
19,2936
19,2959
19,2968
19,2987
19,2997
19,3035
19,3056
19,3070
19,3108
19,3175
19,3213
19,3358
19,3396
19,3421
19,3471
19,3477
19,3745
19,3754
19,3793
20,13
20,34
20,48
20,239
20,262
20,362
20,364
20,531
20,551
20,588
20,594
20,595
20,596
20,661
20,720
20,837
20,899
20,914
20,919
20,1012
20,1013
20,1022
20,1025
20,1028
20,1029
20,1035
20,1073
20,1088
20,1097
20,1148
20,1282
20,1380
20,1489
20,1566
20,1688
20,1907
20,1947
20,2005
20,2018
20,2033
20,2078
20,2080
20,2081
20,2083
20,2085
20,2087
20,2089
20,2096
20,2135
20,2137
20,2140
20,2141
20,2161
20,2300
20,2355
20,2394
20,2657
20,2687
20,2700
20,2709
20,2746
20,2761
20,2804
20,2857
20,2941
20,2987
20,3034
20,3114
20,3159
20,3396
20,3397
20,3398
20,3410
20,3438
20,3549
20,3578
20,3751
20,3755
20,3852
20,3897
20,3967
20,4014
20,4016
20,4019
20,4027
20,4029
20,4039
20,4154
20,4246
20,4306
20,4310
20,4700
20,4886
20,4896
20,4979
20,4990
20,4993
20,4995
20,5013
20,5014
20,5015
20,5103
20,5218
20,5299
20,5364
20,5378
20,5388
20,5445
20,5618
20,5693
20,5785
20,5816
20,5952
20,5989
20,5991
20,6143
20,6170
20,6297
20,6333
20,6345
20,6365
21,10
21,260
21,355
21,356
21,364
21,370
21,480
21,588
21,597
21,648
21,743
21,1196
21,1198
21,1210
21,1270
21,1291
21,1544
21,1580
21,1722
21,2011
21,2012
21,2115
21,2376
21,2424
21,2529
21,2541
21,2571
21,2628
21,2671
21,2706
21,2717
21,2763
21,2916
21,2947
21,2948
21,2949
21,2989
21,2990
21,2991
21,2993
21,3022
21,3082
21,3253
21,3623
21,3633
21,3635
21,3638
21,3639
21,3868
21,3869
21,3984
21,4005
21,4306
21,4489
21,4545
21,4638
21,4718
21,4896
21,4963
21,5218
21,5378
21,5418
21,5445
21,5459
21,5574
21,5816
21,5872
21,6539
21,6934
21,6942
21,7143
21,7569
21,7570
21,7573
21,8360
21,8368
21,8529
21,8644
21,8665
21,8798
21,8972
21,8984
21,33004
21,33493
21,33615
21,33679
21,40815
21,47566
21,47997
21,49272
21,53121
21,53125
21,53322
21,54286
21,58998
21,59315
21,59615
21,68954
21,69644
21,69844
21,72998
21,77561
21,78499
21,78637
21,79185
21,82202
21,85259
21,88125
21,89745
21,91630
21,94677
21,94777
21,95170
21,96079
21,101864
21,102481
21,103141
21,103335
21,103384
21,104211
21,104841
21,105653
21,106487
21,106696
21,107141
21,110130
21,111617
21,111759
21,111781
21,112852
21,115617
21,117529
21,119145
21,122886
21,122896
21,122922
21,134853
21,135887
21,136020
21,143385
21,152081
21,164179
21,167036
22,107
22,216
22,253
22,318
22,356
22,541
22,1193
22,1223
22,1952
22,1953
22,2160
22,2300
22,3006
22,3489
22,3578
22,3751
22,3911
22,3996
22,4017
22,4034
22,4036
22,4848
22,4903
22,5669
22,6711
22,6870
22,6874
22,7438
22,8798
22,8961
22,48780
22,49272
22,55820
22,56782
22,68157
22,68536
23,6
23,29
23,50
23,272
23,293
23,334
23,541
23,741
23,778
23,913
23,923
23,924
23,1089
23,1175
23,1199
23,1206
23,1208
23,1212
23,1214
23,1222
23,1232
23,1233
23,1237
23,1252
23,1258
23,1266
23,1274
23,1284
23,1464
23,1711
23,2467
23,2579
23,2686
23,2726
23,3265
23,3949
23,4226
23,4235
23,5333
23,5618
23,5782
23,5971
23,6440
23,6773
23,7099
23,7123
23,7587
23,8012
23,8228
23,8370
24,6
24,50
24,296
24,318
24,356
24,593
24,608
24,1197
24,1198
24,1246
24,1265
24,1396
24,1527
24,1580
24,1704
24,1784
24,2028
24,2115
24,2424
24,2571
24,2686
24,3147
24,3578
24,4027
24,4262
24,4489
24,4855
24,5064
24,5418
24,5673
24,5791
24,6350
24,7143
24,27773
24,35836
24,38061
24,44191
24,46976
24,51662
24,54286
24,58559
24,58998
24,64957
24,68358
24,70286
24,72011
24,79132
24,86882
24,91529
24,94777
24,119145
24,132660
24,134130
24,134853
25,231
25,260
25,527
25,1198
25,2028
25,2571
25,3578
25,4993
25,5952
25,7153
25,58559
25,59315
25,60069
25,68157
25,68954
25,74458
25,79132
25,91529
25,116797
25,122912
25,122916
25,176371
25,177593
25,180095
25,187541
25,187593
26,47
26,165
26,296
26,454
26,457
26,592
26,593
27,2
27,34
27,48
27,62
27,260
27,316
27,356
27,364
27,367
27,480
27,590
27,595
27,648
27,745
27,783
27,808
27,902
27,911
27,913
27,920
27,969
27,986
27,1015
27,1021
27,1022
27,1035
27,1083
27,1097
27,1101
27,1127
27,1148
27,1196
27,1197
27,1198
27,1201
27,1207
27,1210
27,1250
27,1262
27,1270
27,1276
27,1287
27,1584
27,1721
27,1876
27,1907
27,1947
27,2012
27,2046
27,2054
27,2080
27,2094
27,2100
27,2115
27,2150
27,2151
27,2161
27,2406
27,2407
27,2478
27,2529
27,2565
27,2628
27,2640
27,2687
27,2944
27,2951
27,3037
27,3062
27,3104
27,3114
27,3350
27,3448
27,3451
27,3471
27,3479
27,3489
27,3508
27,3555
27,3654
27,3681
27,3836
28,260
28,293
28,296
28,316
28,345
28,356
28,475
28,507
28,541
28,589
28,590
28,858
28,1196
28,1200
28,1201
28,1210
28,1213
28,1221
28,1222
28,1240
28,1249
28,1256
28,1266
28,1358
28,1371
28,1527
28,1610
28,1732
28,1921
28,1953
28,2021
28,2105
28,2278
28,2358
28,2490
28,2571
28,2628
28,2858
28,2968
28,3100
28,3250
28,3272
28,3300
28,3328
28,3360
28,3508
28,3535
28,3578
28,3783
28,3967
28,4223
28,4878
28,5010
28,5152
28,5378
28,5782
28,6537
28,6617
28,6867
28,6874
28,7438
28,7458
28,7481
28,7706
28,7841
28,7842
28,8010
28,8132
28,8378
28,8633
28,8644
28,8950
28,26614
28,26649
28,27611
28,30707
28,30749
28,33493
28,33660
28,33794
28,34405
28,36529
28,38061
28,41863
28,43396
28,44195
28,48385
28,49265
28,49530
28,51662
28,53123
28,54286
28,55118
28,55820
28,56174
28,57640
28,57669
28,59018
28,59315
28,59369
28,60069
28,60389
28,60684
28,60943
28,61167
28,63082
28,64614
28,64716
28,64957
28,68791
28,70286
28,72998
29,150
29,165
29,316
29,318
29,356
29,750
29,780
29,858
29,904
29,914
29,924
29,953
29,1136
29,1198
29,1201
29,1204
29,1208
29,1209
29,1213
29,1222
29,1224
29,1242
29,1250
29,1262
29,1270
29,1272
29,1303
29,1408
29,1617
29,1939
29,1945
29,2028
29,2301
29,2872
29,2944
29,2951
29,3363
29,3578
29,3681
29,4223
29,4327
29,5010
29,5464
29,5995
29,6502
29,6787
29,7156
29,26554
29,26729
29,27611
29,48516
29,48774
29,51540
29,55820
29,56174
29,64620
29,68237
29,70286
29,80489
29,81845
29,82459
29,87306
29,98961
29,99114
29,104841
29,111362
29,111759
30,110
30,260
30,318
30,1036
30,1196
30,1198
30,1210
30,1291
30,2571
30,4993
30,5952
30,7153
30,33794
30,58559
30,59315
30,60069
30,68358
30,68954
30,79132
30,91529
30,93510
30,95510
30,96821
30,97913
30,108932
30,109487
30,111759
30,112852
30,115617
30,116823
30,122904
31,1
31,7
31,10
31,62
31,141
31,165
31,339
31,377
31,588
31,605
31,648
31,733
31,736
31,780
31,783
31,784
31,852
31,912
31,1036
31,1057
31,1073
31,1196
31,1197
31,1198
31,1214
31,1240
31,1270
31,1278
31,1282
31,1302
31,1353
31,1356
31,1361
31,1363
31,1391
31,5060
32,7
32,21
32,25
32,26
32,32
32,36
32,50
32,58
32,74
32,78
32,100
32,141
32,194
32,203
32,224
32,246
32,260
32,265
32,272
32,282
32,296
32,314
32,318
32,339
32,345
32,361
32,440
32,497
32,527
32,529
32,538
32,539
32,592
32,593
32,608
32,627
32,708
32,733
32,761
32,802
32,852
32,912
32,1036
32,1061
32,1073
32,1079
32,1084
32,1086
32,1103
32,1104
32,1196
32,1197
32,1198
32,1356
32,1391
32,1393
32,1409
32,1429
32,1458
32,1459
33,17
33,21
33,28
33,36
33,39
33,50
33,58
33,94
33,110
33,151
33,223
33,232
33,261
33,265
33,272
33,293
33,296
33,307
33,308
33,318
33,337
33,339
33,345
33,356
33,385
33,428
33,446
33,448
33,452
33,457
33,475
33,497
33,507
33,509
33,527
33,529
33,562
33,588
33,589
33,593
33,608
33,613
33,715
33,778
33,800
33,838
33,866
33,914
33,919
33,994
33,1056
33,1059
33,1060
33,1095
33,1188
33,1210
33,1245
33,1249
33,1280
33,1357
33,1358
33,1393
33,1446
33,1500
33,1537
33,1542
33,1545
33,1617
33,1633
33,1639
33,1641
33,1653
33,1673
33,1678
33,1682
33,1704
33,1719
33,1721
33,1777
33,1801
33,1885
33,1888
33,1923
33,2028
33,2080
33,2268
33,2310
33,2333
33,2355
33,2357
33,2396
33,2539
33,2542
33,2571
33,2580
33,2690
33,2762
33,2875
33,2943
34,10
34,318
34,356
34,377
34,1527
34,2006
34,2273
34,2443
34,2617
34,2959
34,3000
34,3624
34,3717
34,3793
34,3977
34,3996
34,4226
34,4246
34,4367
34,4446
34,4447
34,4643
34,4720
34,4973
34,5349
34,5378
34,6333
34,6378
34,6387
34,6539
34,6618
34,6711
34,6721
34,6857
34,6874
34,7090
34,7438
34,7451
34,8636
34,26606
34,27193
34,27801
34,44974
34,45499
35,11
35,21
35,50
35,60
35,62
35,150
35,185
35,222
35,235
35,236
35,252
35,261
35,300
35,339
35,342
35,590
35,592
36,318
36,1234
36,1262
36,1617
36,2359
36,2376
36,3347
36,3363
36,3897
36,5312
37,150
37,165
37,231
37,292
37,296
37,316
37,318
37,344
37,349
37,356
37,457
37,590
37,593
37,671
37,1061
37,1073
38,11
38,50
38,110
38,150
38,151
38,161
38,168
38,223
38,224
38,235
38,246
38,300
38,318
38,350
38,357
38,368
38,376
38,454
38,457
38,497
38,527
38,551
38,590
38,592
38,595
38,648
39,50
39,260
39,296
39,364
39,457
39,588
39,589
39,592
39,593
39,608
39,610
39,745
39,858
39,1025
39,1027
39,1036
39,1089
39,1097
39,1127
39,1136
39,1196
39,1197
39,1198
39,1200
39,1210
39,1213
39,1214
39,1215
39,1219
39,1221
39,1248
39,1258
39,1270
39,1276
39,1287
39,1291
39,1387
39,1394
39,1408
39,1500
39,1584
39,1610
39,1729
39,1921
39,1967
39,1968
39,1994
39,2118
39,2342
39,2366
39,2391
39,2529
39,2571
39,2580
39,2599
39,2692
39,2700
39,2762
39,2858
39,2912
39,2987
39,2997
39,3000
39,3019
39,3213
39,3328
39,3362
39,3481
39,3745
39,3793
39,3911
40,1
40,17
40,21
40,26
40,31
40,34
40,46
40,60
40,62
40,82
40,107
40,110
40,111
40,121
40,150
40,151
40,158
40,163
40,165
40,172
40,173
40,203
40,205
40,218
40,223
40,224
40,230
40,235
40,236
40,252
40,265
40,266
40,272
40,281
40,296
40,300
40,306
40,307
40,308
40,314
40,317
40,318
40,327
40,337
40,344
40,350
40,351
40,362
40,364
40,367
40,371
40,431
40,440
40,454
40,491
40,514
40,553
40,588
40,590
40,592
40,609
40,610
40,685
41,293
41,296
41,357
41,593
41,595
41,608
41,778
41,1206
41,1219
41,1225
41,1258
41,1259
41,1721
41,1732
41,1784
41,1961
41,2160
41,2324
41,2329
41,2692
41,2712
41,2858
41,2959
41,3160
41,3285
41,3578
41,3948
41,3949
41,3968
41,4022
41,4027
41,4226
41,4235
41,4246
41,4816
41,4848
41,4878
41,4973
41,5377
41,5989
41,5995
41,6016
41,6287
41,6373
41,6377
41,6763
41,6874
41,7149
41,7173
41,7293
41,7361
41,7438
41,8949
41,8981
41,30707
41,30812
41,33166
41,34162
41,35836
41,41285
41,46578
41,46723
41,49530
41,50872
41,54272
41,55247
41,55280
41,55820
41,57669
41,58998
41,61240
41,66097
41,67255
41,68157
41,68954
41,71033
41,71899
41,86781
41,87869
41,88163
41,89759
41,92259
41,96829
41,97921
41,99114
41,104879
41,106918
41,111921
41,112552
41,115569
41,116897
41,118900
41,128360
41,139385
42,3
42,10
42,11
42,16
42,21
42,22
42,47
42,50
42,86
42,104
42,110
42,144
42,150
42,185
42,186
42,223
42,225
42,227
42,231
42,234
42,252
42,253
42,260
42,276
42,288
42,296
42,318
42,333
42,349
42,350
42,356
42,364
42,381
42,383
42,408
42,433
42,434
42,436
42,442
42,457
42,468
42,507
42,509
42,527
42,540
42,548
42,550
42,552
42,553
42,555
42,590
42,593
42,597
42,648
42,708
42,788
42,805
42,858
42,912
42,924
42,1027
42,1036
42,1060
42,1061
42,1089
42,1090
42,1093
42,1097
42,1100
42,1101
42,1124
42,1127
42,1191
42,1197
42,1210
42,1213
42,1221
42,1222
42,1231
42,1245
42,1246
42,1265
42,1270
42,1285
42,1302
42,1307
42,1373
42,1374
42,1378
42,1379
42,1393
42,1457
42,1466
42,1476
42,1479
42,1485
42,1488
42,1500
42,1517
42,1573
42,1580
42,1597
42,1608
42,1610
42,1614
42,1625
42,1645
42,1653
42,1663
42,1672
42,1673
42,1704
42,1722
42,1729
42,1784
42,1805
42,1835
42,1876
42,1894
42,1923
42,1961
42,1968
42,2000
42,2001
42,2011
42,2023
42,2028
42,2081
42,2100
42,2110
42,2115
42,2146
42,2194
42,2263
42,2268
42,2278
42,2297
42,2302
42,2311
42,2329
42,2335
42,2352
42,2371
42,2372
42,2376
42,2407
42,2423
42,2424
42,2427
42,2478
42,2490
42,2497
42,2502
42,2505
42,2539
42,2541
42,2568
42,2571
42,2580
42,2598
42,2605
42,2671
42,2683
42,2694
42,2700
42,2702
42,2706
42,2707
42,2712
42,2735
42,2763
42,2771
42,2791
42,2795
42,2796
42,2804
42,2805
42,2861
42,2871
42,2890
42,2906
42,2915
42,2918
42,2968
42,2987
42,2989
42,2990
42,2997
42,3033
42,3082
42,3098
42,3100
42,3120
42,3142
42,3173
42,3176
42,3186
42,3210
42,3252
42,3253
42,3256
42,3257
42,3259
42,3263
42,3264
42,3298
42,3301
42,3361
42,3387
42,3408
42,3441
42,3448
42,3450
42,3481
42,3502
42,3515
42,3535
42,3552
42,3617
42,3717
42,3752
42,3753
42,3755
42,3841
42,3946
42,4002
42,4005
42,4007
42,4008
42,4018
42,4022
42,4027
42,4034
42,4041
42,4062
42,4084
42,4085
42,4102
42,4262
42,4280
42,4293
42,4321
42,4322
42,4349
42,4351
42,4359
42,4396
42,4482
42,4487
42,4489
42,4509
42,4516
42,4541
42,4545
42,4564
42,4577
42,4621
42,4623
42,4679
43,1
43,3
43,5
43,7
43,8
43,10
43,11
43,23
43,29
43,34
43,47
43,48
43,57
43,60
43,79
43,95
43,102
43,107
43,150
43,153
43,158
43,161
43,165
43,168
43,174
43,185
43,193
43,208
43,217
43,225
43,238
43,253
43,256
43,259
43,261
43,262
43,271
43,276
43,277
43,292
43,316
43,317
43,318
43,325
43,329
43,339
43,343
43,344
43,350
43,351
43,355
43,356
43,362
43,364
43,367
43,374
43,382
43,410
43,419
43,420
43,432
43,434
43,435
43,442
43,454
43,457
43,480
43,484
43,500
43,502
43,519
43,520
43,532
43,542
43,552
43,553
43,575
43,587
43,588
43,589
43,590
43,592
43,594
43,595
43,596
43,597
43,609
43,610
43,616
43,631
43,648
43,661
43,711
43,783
43,788
43,810
43,828
43,1064
